Inventory_ID,PO_ID,Product_ID,Warehouse_ID,Snapshot_Date,Opening_Stock,Stock_In,Stock_Out,Closing_Stock,Reorder_Level,Safety_Stock,Inventory_Value_INR,Stock_Status,Capacity_Utilization_Percent,Calculated_Closing_Stock,Inventory_Quality_Flag
INVT004566,PO004566,P0141,WH005,2025-03-13,312,87,105,294,230,103,6497226.54,Normal,1.27,294,Valid
INVT004567,PO004567,P0136,WH007,2025-03-15,1313,139,63,1389,441,74,52566468.87,Normal,24.09,1389,Valid
INVT004568,PO004568,P0222,WH009,2025-04-11,1133,815,917,1031,372,47,91297802.77,Normal,3.85,1031,Valid
INVT004569,PO004569,P0112,WH007,2026-07-12,929,595,299,1225,439,184,28045774.75,Normal,21.24,1225,Valid
INVT004570,PO004570,P0149,WH005,2025-01-30,784,907,1105,586,487,100,30607653.14,Normal,2.52,586,Valid
INVT004571,PO004571,P0250,WH006,2026-05-06,234,20,7,247,485,23,13276007.94,Reorder,1.19,247,Valid
INVT004572,PO004572,P0075,WH008,2025-07-20,170,980,1020,130,105,160,3022615.7,Normal,0.64,130,Valid
INVT004573,PO004573,P0124,WH006,2025-05-18,1606,536,360,1782,411,167,116127736.6,Normal,8.58,1782,Valid
INVT004574,PO004574,P0149,WH009,2025-04-17,1920,572,114,2378,487,100,105933122.7,Normal,8.89,2378,Valid
INVT004575,PO004575,P0068,WH008,2025-12-04,898,692,929,661,409,202,3272339.99,Normal,3.25,661,Valid
INVT004576,PO004576,P0046,WH009,2025-03-06,395,576,106,865,486,202,38931945.95,Normal,3.23,865,Valid
INVT004577,PO004577,P0285,WH010,2025-09-01,553,531,631,453,165,178,27467768.25,Normal,1.56,453,Valid
INVT004578,PO004578,P0248,WH007,2025-08-30,407,700,408,699,444,184,60927552.12,Normal,12.12,699,Valid
INVT004579,PO004579,P0236,WH005,2026-03-15,1431,588,768,1251,480,237,84554064.18,Normal,5.38,1251,Valid
INVT004580,PO004580,P0076,WH006,2026-03-24,999,733,269,1463,315,60,89987198.84,Normal,7.05,1463,Valid
INVT004581,PO004581,P0023,WH007,2026-05-31,522,511,52,981,301,65,20609485.65,Normal,17.01,981,Valid
INVT004582,PO004582,P0279,WH009,2025-03-11,380,521,63,838,138,52,61261361.5,Overstock,3.13,838,Valid
INVT004583,PO004583,P0048,WH010,2026-01-25,739,712,535,916,370,99,65834605.44,Normal,3.16,916,Valid
INVT004584,PO004584,P0189,WH008,2025-07-01,50,945,226,769,72,109,34400492.14,Overstock,3.7800000000000002,769,Valid
INVT004585,PO004585,P0270,WH007,2025-05-07,433,527,190,770,429,112,58609089.0,Normal,13.35,770,Valid
INVT004586,PO004586,P0171,WH009,2026-03-17,1025,344,467,902,466,114,32497851.32,Normal,3.37,902,Valid
INVT004587,PO004587,P0017,WH005,2026-02-17,1503,527,347,1683,419,65,110629514.2,Normal,7.24,1683,Valid
INVT004588,PO004588,P0269,WH006,2025-12-18,963,675,559,1079,252,243,92191529.56,Normal,5.2,1079,Valid
INVT004589,PO004589,P0238,WH005,2026-03-19,407,719,900,226,179,171,9909480.76,Normal,0.97,226,Valid
INVT004590,PO004590,P0005,WH009,2025-08-03,186,427,63,550,145,104,18396702.5,Normal,2.06,550,Valid
INVT004591,PO004591,P0132,WH008,2025-08-08,125,852,311,666,62,174,20032001.28,Overstock,3.27,666,Valid
INVT004592,PO004592,P0181,WH008,2025-11-14,44,890,1217,0,31,180,0.0,Stockout,0.0,0,Valid
INVT004593,PO004593,P0274,WH009,2025-08-05,66,961,349,678,321,164,61516167.18,Normal,2.5300000000000002,678,Valid
INVT004594,PO004594,P0154,WH005,2026-02-25,1237,984,530,1691,404,23,52663252.66,Normal,7.28,1691,Valid
INVT004595,PO004595,P0109,WH010,2025-02-08,576,71,69,578,373,189,34428674.04,Normal,2.0,578,Valid
INVT004596,PO004596,P0111,WH009,2025-02-14,147,838,602,383,40,62,4937157.25,Overstock,1.43,383,Valid
INVT004597,PO004597,P0209,WH010,2026-04-14,703,696,319,1080,236,35,92389982.4,Normal,3.73,1080,Valid
INVT004598,PO004598,P0205,WH005,2025-03-17,209,389,430,168,480,72,3994116.0,Reorder,0.72,168,Valid
INVT004599,PO004599,P0124,WH007,2025-08-02,995,570,202,1363,411,167,97633530.05,Normal,23.63,1363,Valid
INVT004600,PO004600,P0226,WH006,2025-08-25,332,495,378,449,229,114,4639737.01,Normal,2.16,449,Valid
INVT004601,PO004601,P0058,WH008,2026-07-08,848,346,194,1000,459,191,7321480.0,Normal,4.92,1000,Valid
INVT004602,PO004602,P0108,WH007,2025-08-07,402,257,110,549,217,213,22536955.08,Normal,9.52,549,Valid
INVT004603,PO004603,P0008,WH008,2025-03-27,309,573,230,652,81,100,41622949.76,Overstock,3.21,652,Valid
INVT004604,PO004604,P0141,WH008,2025-08-15,307,700,1039,0,230,103,0.0,Stockout,0.0,0,Valid
INVT004605,PO004605,P0111,WH010,2026-02-02,134,464,430,168,40,62,2453480.4,Normal,0.58,168,Valid
INVT004606,PO004606,P0138,WH009,2025-07-15,130,810,37,903,183,201,60300633.33,Normal,3.37,903,Valid
INVT004607,PO004607,P0020,WH010,2026-03-14,45,840,863,22,28,180,1402863.66,Reorder,0.08,22,Valid
INVT004608,PO004608,P0099,WH005,2025-12-12,998,28,18,1008,256,250,60106939.2,Normal,4.34,1008,Valid
INVT004609,PO004609,P0081,WH010,2025-09-26,737,726,859,604,211,168,16512085.56,Normal,2.09,604,Valid
INVT004610,PO004610,P0173,WH005,2025-03-22,971,203,248,926,340,55,33246603.96,Normal,3.99,926,Valid
INVT004611,PO004611,P0195,WH005,2025-06-26,162,919,1176,0,97,205,0.0,Stockout,0.0,0,Valid
INVT004612,PO004612,P0095,WH006,2025-01-28,1142,717,946,913,393,151,22780491.25,Normal,4.4,913,Valid
INVT004613,PO004613,P0183,WH007,2026-06-01,783,796,970,609,482,121,39526335.03,Normal,10.56,609,Valid
INVT004614,PO004614,P0287,WH010,2026-06-02,875,619,926,568,254,99,41528621.36,Normal,1.96,568,Valid
INVT004615,PO004615,P0076,WH008,2025-12-06,385,407,376,416,315,60,31159556.48,Normal,2.05,416,Valid
INVT004616,PO004616,P0290,WH007,2025-05-18,172,717,102,787,95,201,57451440.72,Overstock,13.65,787,Valid
INVT004617,PO004617,P0126,WH010,2025-07-01,573,181,143,611,226,14,39114778.04,Normal,2.11,611,Valid
INVT004618,PO004618,P0250,WH007,2026-07-31,88,211,171,128,485,23,8037242.88,Reorder,2.22,128,Valid
INVT004619,PO004619,P0030,WH008,2025-12-08,704,537,46,1195,258,168,88720301.35,Normal,5.88,1195,Valid
INVT004620,PO004620,P0189,WH009,2025-11-11,184,754,1028,0,72,109,0.0,Stockout,0.0,0,Valid
INVT004621,PO004621,P0294,WH010,2025-12-03,687,455,550,592,481,19,27281443.84,Normal,2.04,592,Valid
INVT004622,PO004622,P0162,WH009,2025-06-25,736,207,222,721,216,189,46633227.34,Normal,2.69,721,Valid
INVT004623,PO004623,P0202,WH007,2026-05-10,1055,463,113,1405,297,174,42506827.85,Normal,24.36,1405,Valid
INVT004624,PO004624,P0068,WH006,2025-04-28,1404,391,62,1733,409,202,8229185.16,Normal,8.35,1733,Valid
INVT004625,PO004625,P0130,WH008,2025-06-11,136,640,300,476,173,58,12765448.92,Normal,2.34,476,Valid
INVT004626,PO004626,P0030,WH007,2026-04-20,825,487,323,989,258,168,86432735.23,Normal,17.15,989,Valid
INVT004627,PO004627,P0214,WH008,2025-01-26,441,520,384,577,124,156,13910096.74,Normal,2.84,577,Valid
INVT004628,PO004628,P0117,WH007,2026-03-01,938,54,44,948,490,224,47179514.16,Normal,16.44,948,Valid
INVT004629,PO004629,P0084,WH006,2025-07-19,113,602,597,118,239,88,4555784.12,Reorder,0.5700000000000001,118,Valid
INVT004630,PO004630,P0271,WH005,2025-01-07,493,716,619,590,144,210,8115656.5,Normal,2.54,590,Valid
INVT004631,PO004631,P0119,WH008,2025-09-15,204,95,130,169,226,66,408116.41,Reorder,0.8300000000000001,169,Valid
INVT004632,PO004632,P0176,WH010,2025-12-27,113,866,401,578,174,94,18452985.24,Normal,2.0,578,Valid
INVT004633,PO004633,P0154,WH006,2026-07-22,1437,529,570,1396,404,23,39866074.56,Normal,6.72,1396,Valid
INVT004634,PO004634,P0047,WH008,2025-12-15,770,518,429,859,224,237,70104871.21,Normal,4.22,859,Valid
INVT004635,PO004635,P0283,WH010,2026-02-22,288,656,716,228,321,33,12326617.08,Reorder,0.79,228,Valid
INVT004636,PO004636,P0131,WH008,2025-06-20,879,924,322,1481,393,68,37322325.56,Normal,7.28,1481,Valid
INVT004637,PO004637,P0019,WH007,2025-05-07,1389,142,4,1527,417,37,67653719.73,Normal,26.48,1527,Valid
INVT004638,PO004638,P0260,WH010,2025-05-30,1223,537,147,1613,341,72,49067314.83,Normal,5.57,1613,Valid
INVT004639,PO004639,P0009,WH005,2026-04-24,851,433,187,1097,435,127,52354039.78,Normal,4.72,1097,Valid
INVT004640,PO004640,P0002,WH010,2026-04-07,716,698,326,1088,301,86,87371850.88,Normal,3.76,1088,Valid
INVT004641,PO004641,P0103,WH010,2025-12-04,199,961,322,838,161,185,17303241.88,Overstock,2.89,838,Valid
INVT004642,PO004642,P0195,WH006,2025-01-13,28,836,114,750,97,205,43762215.0,Overstock,3.61,750,Valid
INVT004643,PO004643,P0010,WH009,2025-03-01,782,305,146,941,380,29,8423662.62,Normal,3.52,941,Valid
INVT004644,PO004644,P0026,WH006,2026-03-17,197,29,1,225,171,23,19395456.75,Normal,1.08,225,Valid
INVT004645,PO004645,P0021,WH005,2025-06-20,270,453,383,340,254,131,9729188.4,Normal,1.46,340,Valid
INVT004646,PO004646,P0087,WH007,2026-04-20,740,35,11,764,237,242,60768529.44,Normal,13.25,764,Valid
INVT004647,PO004647,P0206,WH005,2025-06-12,394,506,313,587,441,100,46507974.78,Normal,2.5300000000000002,587,Valid
INVT004648,PO004648,P0174,WH009,2025-03-17,119,909,1217,0,391,52,0.0,Stockout,0.0,0,Valid
INVT004649,PO004649,P0102,WH010,2025-04-22,821,577,192,1206,209,117,63875814.12,Overstock,4.17,1206,Valid
INVT004650,PO004650,P0028,WH008,2026-04-20,11,460,263,208,29,232,3125536.96,Overstock,1.02,208,Valid
INVT004651,PO004651,P0263,WH005,2025-12-11,22,532,217,337,72,247,23988098.1,Normal,1.45,337,Valid
INVT004652,PO004652,P0228,WH005,2025-08-17,747,736,611,872,351,11,68454589.84,Normal,3.75,872,Valid
INVT004653,PO004653,P0005,WH006,2025-12-16,79,211,53,237,145,104,8770372.23,Normal,1.1400000000000001,237,Valid
INVT004654,PO004654,P0094,WH009,2026-07-11,107,326,288,145,216,65,3892989.0,Reorder,0.54,145,Valid
INVT004655,PO004655,P0070,WH010,2026-01-19,771,240,191,820,306,185,62475611.4,Normal,2.83,820,Valid
INVT004656,PO004656,P0207,WH009,2025-12-12,91,841,131,801,32,142,25866877.23,Overstock,2.99,801,Valid
INVT004657,PO004657,P0039,WH005,2025-12-10,96,656,791,0,67,207,0.0,Stockout,0.0,0,Valid
INVT004658,PO004658,P0033,WH010,2025-04-09,794,286,428,652,441,103,31571287.44,Normal,2.25,652,Valid
INVT004659,PO004659,P0042,WH008,2025-09-16,65,563,797,0,131,24,0.0,Stockout,0.0,0,Valid
INVT004660,PO004660,P0251,WH009,2026-02-06,560,686,981,265,184,38,10410201.7,Normal,0.99,265,Valid
INVT004661,PO004661,P0253,WH009,2026-06-15,231,625,494,362,310,246,25175887.3,Normal,1.35,362,Valid
INVT004662,PO004662,P0175,WH008,2026-02-09,1196,141,196,1141,455,79,7761857.88,Normal,5.61,1141,Valid
INVT004663,PO004663,P0195,WH007,2025-07-05,103,625,715,13,97,205,742952.08,Reorder,0.23,13,Valid
INVT004664,PO004664,P0102,WH010,2026-03-01,137,314,92,359,209,117,19315858.58,Normal,1.24,359,Valid
INVT004665,PO004665,P0081,WH006,2026-04-05,470,268,84,654,211,168,18429785.4,Normal,3.15,654,Valid
INVT004666,PO004666,P0136,WH008,2025-09-17,229,610,910,0,441,74,0.0,Stockout,0.0,0,Valid
INVT004667,PO004667,P0047,WH007,2025-04-30,547,612,630,529,224,237,48161085.75,Normal,9.17,529,Valid
INVT004668,PO004668,P0164,WH010,2026-06-16,1174,265,52,1387,419,83,118581648.2,Normal,4.79,1387,Valid
INVT004669,PO004669,P0279,WH009,2025-09-08,527,292,5,814,138,52,53643234.92,Overstock,3.04,814,Valid
INVT004670,PO004670,P0209,WH008,2026-06-03,232,700,40,892,236,35,71600536.72,Normal,4.39,892,Valid
INVT004671,PO004671,P0197,WH008,2025-10-05,623,891,1203,311,223,17,7491635.46,Normal,1.53,311,Valid
INVT004672,PO004672,P0170,WH006,2025-09-14,431,934,1051,314,210,177,20940091.66,Normal,1.51,314,Valid
INVT004673,PO004673,P0158,WH007,2026-01-22,518,110,110,518,298,222,19286517.88,Normal,8.98,518,Valid
INVT004674,PO004674,P0123,WH005,2025-09-13,595,313,149,759,308,180,36419643.48,Normal,3.27,759,Valid
INVT004675,PO004675,P0037,WH008,2025-12-27,1238,81,70,1249,344,50,40854577.67,Normal,6.14,1249,Valid
INVT004676,PO004676,P0212,WH008,2026-05-12,580,479,72,987,167,225,81395422.5,Overstock,4.85,987,Valid
INVT004677,PO004677,P0223,WH006,2026-04-25,68,65,91,42,362,20,106473.78,Reorder,0.2,42,Valid
INVT004678,PO004678,P0138,WH006,2025-09-18,340,709,936,113,183,201,6661076.54,Reorder,0.54,113,Valid
INVT004679,PO004679,P0184,WH006,2025-07-16,392,694,718,368,157,106,28660936.64,Normal,1.77,368,Valid
INVT004680,PO004680,P0208,WH009,2026-07-18,153,453,33,573,159,116,18880069.23,Normal,2.14,573,Valid
INVT004681,PO004681,P0060,WH009,2025-05-25,929,289,124,1094,311,48,5311971.7,Normal,4.09,1094,Valid
INVT004682,PO004682,P0054,WH007,2025-08-19,428,143,137,434,114,156,20051472.7,Normal,7.53,434,Valid
INVT004683,PO004683,P0235,WH007,2026-04-20,511,843,1084,270,300,200,14589590.4,Reorder,4.68,270,Valid
INVT004684,PO004684,P0236,WH010,2025-08-26,87,227,23,291,480,237,20273929.26,Reorder,1.01,291,Valid
INVT004685,PO004685,P0151,WH010,2026-06-18,510,542,169,883,390,115,6089335.77,Normal,3.05,883,Valid
INVT004686,PO004686,P0246,WH008,2026-04-13,416,769,135,1050,213,207,80772835.5,Normal,5.16,1050,Valid
INVT004687,PO004687,P0297,WH006,2026-06-11,1162,928,534,1556,364,12,35116943.88,Normal,7.49,1556,Valid
INVT004688,PO004688,P0293,WH007,2026-01-02,840,691,301,1230,212,211,52117621.5,Overstock,21.33,1230,Valid
INVT004689,PO004689,P0232,WH006,2026-04-16,519,750,213,1056,293,69,34922279.04,Normal,5.09,1056,Valid
INVT004690,PO004690,P0233,WH005,2026-04-26,85,163,205,43,59,136,1502833.66,Reorder,0.19,43,Valid
INVT004691,PO004691,P0212,WH005,2025-03-27,568,622,180,1010,167,225,82466924.2,Overstock,4.35,1010,Valid
INVT004692,PO004692,P0041,WH007,2025-07-06,1135,360,462,1033,372,143,35128259.98,Normal,17.91,1033,Valid
INVT004693,PO004693,P0204,WH006,2025-01-04,218,827,651,394,309,156,30799559.18,Normal,1.9,394,Valid
INVT004694,PO004694,P0218,WH010,2025-12-05,97,380,568,0,52,176,0.0,Stockout,0.0,0,Valid
INVT004695,PO004695,P0101,WH006,2026-01-11,129,32,28,133,36,204,6864156.6,Normal,0.64,133,Valid
INVT004696,PO004696,P0023,WH010,2025-02-12,518,272,293,497,301,65,9239652.45,Normal,1.72,497,Valid
INVT004697,PO004697,P0190,WH009,2025-12-24,530,478,520,488,238,85,33892810.24,Normal,1.82,488,Valid
INVT004698,PO004698,P0114,WH006,2025-05-29,265,701,398,568,70,236,38363526.56,Overstock,2.74,568,Valid
INVT004699,PO004699,P0003,WH009,2025-06-28,20,956,760,216,234,143,17703392.4,Reorder,0.81,216,Valid
INVT004700,PO004700,P0208,WH007,2025-03-26,295,420,583,132,159,116,4327375.8,Reorder,2.29,132,Valid
INVT004701,PO004701,P0057,WH010,2026-01-21,20,589,493,116,45,53,4701292.08,Normal,0.4,116,Valid
INVT004702,PO004702,P0260,WH006,2026-07-13,637,874,614,897,341,72,28055190.93,Normal,4.32,897,Valid
INVT004703,PO004703,P0196,WH008,2026-04-23,258,471,89,640,236,215,47032403.2,Normal,3.15,640,Valid
INVT004704,PO004704,P0024,WH009,2025-11-12,892,160,213,839,413,147,22739408.61,Normal,3.14,839,Valid
INVT004705,PO004705,P0075,WH009,2025-08-25,265,168,64,369,105,160,8476339.59,Normal,1.38,369,Valid
INVT004706,PO004706,P0132,WH006,2026-03-28,161,436,124,473,62,174,13857939.81,Overstock,2.2800000000000002,473,Valid
INVT004707,PO004707,P0149,WH007,2025-02-15,1721,566,466,1821,487,100,94866925.26,Normal,31.58,1821,Valid
INVT004708,PO004708,P0164,WH009,2025-07-18,122,179,181,120,419,83,10470223.2,Reorder,0.45,120,Valid
INVT004709,PO004709,P0290,WH005,2025-07-22,56,697,105,648,95,201,47561035.68,Overstock,2.79,648,Valid
INVT004710,PO004710,P0080,WH010,2025-08-13,308,434,236,506,332,36,19010637.58,Normal,1.75,506,Valid
INVT004711,PO004711,P0133,WH005,2025-03-19,52,63,80,35,118,125,2450040.25,Reorder,0.15,35,Valid
INVT004712,PO004712,P0177,WH010,2025-05-09,1760,978,316,2422,450,112,139248845.3,Overstock,8.37,2422,Valid
INVT004713,PO004713,P0129,WH007,2025-01-08,179,362,218,323,126,140,6628941.92,Normal,5.6,323,Valid
INVT004714,PO004714,P0290,WH010,2025-05-01,317,586,106,797,95,201,55180231.24,Overstock,2.75,797,Valid
INVT004715,PO004715,P0247,WH007,2025-08-28,923,674,552,1045,303,118,31534369.35,Normal,18.12,1045,Valid
INVT004716,PO004716,P0122,WH010,2026-06-22,207,406,555,58,208,225,3107605.2,Reorder,0.2,58,Valid
INVT004717,PO004717,P0288,WH010,2025-08-21,102,97,33,166,42,71,5971142.84,Normal,0.5700000000000001,166,Valid
INVT004718,PO004718,P0241,WH007,2026-05-02,984,782,723,1043,252,138,28418495.84,Normal,18.09,1043,Valid
INVT004719,PO004719,P0002,WH005,2026-06-19,474,897,572,799,301,86,64506825.55,Normal,3.44,799,Valid
INVT004720,PO004720,P0115,WH009,2026-04-06,544,670,552,662,150,154,21316922.98,Normal,2.47,662,Valid
INVT004721,PO004721,P0159,WH010,2026-03-17,364,597,514,447,290,206,13324748.16,Normal,1.54,447,Valid
INVT004722,PO004722,P0034,WH008,2025-11-26,127,285,208,204,108,45,8631429.72,Normal,1.0,204,Valid
INVT004723,PO004723,P0090,WH009,2026-03-03,2,72,65,9,76,160,777509.19,Reorder,0.03,9,Valid
INVT004724,PO004724,P0110,WH008,2026-02-22,76,953,1132,0,228,116,0.0,Stockout,0.0,0,Valid
INVT004725,PO004725,P0050,WH005,2026-06-30,390,368,519,239,162,116,9319556.44,Normal,1.03,239,Valid
INVT004726,PO004726,P0257,WH006,2025-05-02,1290,709,640,1359,336,211,91008438.39,Normal,6.55,1359,Valid
INVT004727,PO004727,P0242,WH010,2025-09-07,0,959,1275,0,228,88,0.0,Stockout,0.0,0,Valid
INVT004728,PO004728,P0031,WH008,2026-06-07,1092,584,842,834,378,181,11643482.34,Normal,4.1,834,Valid
INVT004729,PO004729,P0023,WH005,2026-03-23,278,184,205,257,301,65,4581767.73,Reorder,1.11,257,Valid
INVT004730,PO004730,P0149,WH008,2025-11-09,1315,662,52,1925,487,100,97334641.25,Normal,9.47,1925,Valid
INVT004731,PO004731,P0206,WH005,2025-10-13,1012,862,1209,665,441,100,55980504.65,Normal,2.86,665,Valid
INVT004732,PO004732,P0084,WH008,2026-07-15,139,604,808,0,239,88,0.0,Stockout,0.0,0,Valid
INVT004733,PO004733,P0149,WH010,2025-02-17,286,876,62,1100,487,100,56741674.0,Normal,3.8,1100,Valid
INVT004734,PO004734,P0197,WH006,2026-01-11,449,278,350,377,223,17,9706962.07,Normal,1.82,377,Valid
INVT004735,PO004735,P0086,WH010,2025-10-27,718,837,423,1132,442,229,50111500.52,Normal,3.91,1132,Valid
INVT004736,PO004736,P0120,WH006,2025-04-03,105,553,343,315,236,214,26240920.65,Normal,1.52,315,Valid
INVT004737,PO004737,P0119,WH010,2026-01-17,900,547,594,853,226,66,1945803.89,Normal,2.95,853,Valid
INVT004738,PO004738,P0079,WH010,2025-06-06,145,893,1247,0,63,108,0.0,Stockout,0.0,0,Valid
INVT004739,PO004739,P0051,WH005,2025-06-20,152,343,133,362,387,133,1874794.38,Reorder,1.56,362,Valid
INVT004740,PO004740,P0105,WH007,2025-07-24,175,200,83,292,175,213,3127874.8,Normal,5.06,292,Valid
INVT004741,PO004741,P0051,WH005,2025-05-14,95,727,87,735,387,133,3997429.8,Normal,3.16,735,Valid
INVT004742,PO004742,P0277,WH007,2025-08-12,50,420,582,0,33,25,0.0,Stockout,0.0,0,Valid
INVT004743,PO004743,P0234,WH008,2025-06-10,252,907,1092,67,150,113,1542171.83,Reorder,0.33,67,Valid
INVT004744,PO004744,P0043,WH009,2026-07-16,671,195,256,610,466,119,13159822.8,Normal,2.2800000000000002,610,Valid
INVT004745,PO004745,P0085,WH010,2025-09-27,292,985,69,1208,306,81,71422166.48,Normal,4.17,1208,Valid
INVT004746,PO004746,P0045,WH009,2025-02-12,26,879,725,180,388,79,9293722.2,Reorder,0.67,180,Valid
INVT004747,PO004747,P0051,WH009,2025-07-26,1471,410,185,1696,387,133,8346711.36,Normal,6.34,1696,Valid
INVT004748,PO004748,P0061,WH010,2025-10-05,609,272,29,852,232,52,33273522.36,Normal,2.94,852,Valid
INVT004749,PO004749,P0169,WH007,2026-05-31,376,803,408,771,257,169,62709955.77,Normal,13.37,771,Valid
INVT004750,PO004750,P0283,WH007,2025-03-16,461,552,98,915,321,33,52075212.0,Normal,15.87,915,Valid
INVT004751,PO004751,P0277,WH006,2026-01-24,112,943,737,318,33,25,22462375.2,Overstock,1.53,318,Valid
INVT004752,PO004752,P0134,WH008,2025-02-13,265,301,180,386,245,14,5647473.36,Normal,1.9,386,Valid
INVT004753,PO004753,P0168,WH008,2025-03-05,263,468,449,282,156,80,21265056.0,Normal,1.3900000000000001,282,Valid
INVT004754,PO004754,P0126,WH005,2025-12-21,447,196,284,359,226,14,19585349.11,Normal,1.54,359,Valid
INVT004755,PO004755,P0294,WH008,2025-12-16,210,250,40,420,481,19,19208775.6,Reorder,2.07,420,Valid
INVT004756,PO004756,P0198,WH010,2026-07-15,42,46,52,36,38,223,2297146.68,Reorder,0.12,36,Valid
INVT004757,PO004757,P0290,WH010,2025-09-22,278,995,1227,46,95,201,3575293.42,Reorder,0.16,46,Valid
INVT004758,PO004758,P0273,WH008,2025-03-25,670,400,598,472,217,132,34554463.92,Normal,2.32,472,Valid
INVT004759,PO004759,P0106,WH010,2026-04-30,26,55,78,3,213,184,47320.8,Reorder,0.01,3,Valid
INVT004760,PO004760,P0081,WH010,2025-04-14,528,70,84,514,211,168,14158916.42,Normal,1.78,514,Valid
INVT004761,PO004761,P0037,WH006,2025-08-27,64,701,951,0,344,50,0.0,Stockout,0.0,0,Valid
INVT004762,PO004762,P0093,WH010,2026-01-27,808,800,389,1219,224,216,53897816.82,Overstock,4.21,1219,Valid
INVT004763,PO004763,P0129,WH008,2025-09-22,114,370,281,203,126,140,3876617.92,Normal,1.0,203,Valid
INVT004764,PO004764,P0087,WH009,2026-01-22,581,498,474,605,237,242,48909555.2,Normal,2.26,605,Valid
INVT004765,PO004765,P0042,WH007,2025-08-12,226,861,171,916,131,24,60324572.32,Overstock,15.88,916,Valid
INVT004766,PO004766,P0135,WH007,2025-08-14,687,68,90,665,182,127,40337410.4,Normal,11.53,665,Valid
INVT004767,PO004767,P0216,WH008,2026-07-29,786,586,171,1201,430,35,64797565.01,Normal,5.91,1201,Valid
INVT004768,PO004768,P0200,WH007,2025-05-26,1151,715,784,1082,422,173,79948925.9,Normal,18.76,1082,Valid
INVT004769,PO004769,P0230,WH009,2026-05-06,163,860,57,966,346,159,55444536.0,Normal,3.61,966,Valid
INVT004770,PO004770,P0016,WH006,2026-07-09,48,720,215,553,38,195,49733999.7,Overstock,2.66,553,Valid
INVT004771,PO004771,P0075,WH010,2025-12-22,180,250,181,249,105,160,5069418.39,Normal,0.86,249,Valid
INVT004772,PO004772,P0288,WH008,2025-07-13,32,953,626,359,42,71,12293100.58,Overstock,1.77,359,Valid
INVT004773,PO004773,P0263,WH008,2026-04-22,133,937,701,369,72,247,31060940.31,Overstock,1.81,369,Valid
INVT004774,PO004774,P0212,WH009,2025-09-01,297,173,143,327,167,225,25424171.52,Normal,1.22,327,Valid
INVT004775,PO004775,P0231,WH008,2026-07-10,891,477,542,826,295,51,34368075.84,Normal,4.06,826,Valid
