PO_ID,PO_Date,Supplier_ID,Product_ID,Warehouse_ID,Contract_ID,Supply_Type,Quantity,Unit_Cost_INR,Subtotal_INR,Freight_INR,Import_Duty_Percent,Import_Duty_INR,Tax_INR,Total_PO_Value_INR,Currency,Exchange_Rate_to_INR,Shipping_Mode,Expected_Delivery_Date,Actual_Receipt_Date,Delay_Days,Approval_Status,PO_Status,Calculated_Subtotal
PO004626,20-04-2026,S0216,P0030,WH007,CT00381,International,487,87394.07,42560912.09,1246066.85,15.46,6579917.01,5456161.76,55843057.71,SGD,62,Sea,17-05-2026,18-05-2026,1,Approved,Partially Delivered,42560912.09
PO004627,26-01-2025,S0237,P0214,WH008,CT00036,International,520,24107.62,12535962.4,559417.57,10.49,1315022.46,935445.27,15345847.7,USD,83.5,Road,19-02-2025,21-02-2025,2,Approved,Cancelled,12535962.4
PO004628,01-03-2026,S0183,P0117,WH007,CT00546,International,54,49767.42,2687440.68,66983.31,13.31,357698.35,305411.68,3417534.02,USD,83.5,Sea,22-03-2026,23-03-2026,1,Approved,Cancelled,2687440.68
PO004629,19-07-2025,S0192,P0084,WH006,CT00319,International,602,38608.34,23242220.68,451577.71,17.72,4118521.5,2967877.22,30780197.11,JPY,0.56,Air,20-08-2025,20-08-2025,0,Approved,Partially Delivered,23242220.68
PO004630,07-01-2025,S0188,P0271,WH005,CT00071,International,716,13755.35,9848830.6,110457.71,4.31,424484.6,1209490.83,11593263.74,GBP,106,Rail,24-01-2025,24-01-2025,0,Approved,Partially Delivered,9848830.6
PO004631,15-09-2025,S0186,P0119,WH008,CT00449,International,95,2414.89,229414.55,10087.48,9.3,21335.55,14543.49,275381.07,EUR,90.5,Rail,01-10-2025,03-10-2025,2,Pending,Delivered,229414.55
PO004632,27-12-2025,S0165,P0176,WH010,CT00558,International,866,31925.58,27647552.28,967842.76,2.99,826661.81,1928098.86,31370155.71,USD,83.5,Road,21-01-2026,21-01-2026,0,Approved,Delivered,27647552.28
PO004633,22-07-2026,S0173,P0154,WH006,CT00556,International,529,28557.36,15106843.44,390623.97,4.07,614848.53,1499623.68,17611939.62,AUD,54,Road,30-07-2026,30-07-2026,0,Approved,Partially Delivered,15106843.44
PO004634,15-12-2025,S0133,P0047,WH008,CT00273,International,518,81612.19,42275114.42,1880807.99,13.47,5694457.91,2676976.39,52527356.71,EUR,90.5,Sea,04-01-2026,06-01-2026,2,Approved,Delivered,42275114.42
PO004635,22-02-2026,S0134,P0283,WH010,CT00418,International,656,54064.11,35466056.16,1559828.42,3.22,1142007.01,3093926.49,41261818.08,GBP,106,Air,19-03-2026,20-03-2026,1,Pending,Partially Delivered,35466056.16
PO004636,20-06-2025,S0204,P0131,WH008,CT00262,International,924,25200.76,23285502.24,643925.09,17.99,4189061.85,2339148.91,30457638.09,JPY,0.56,Air,03-07-2025,04-07-2025,1,Approved,Cancelled,23285502.24
PO004637,07-05-2025,S0198,P0019,WH007,CT00567,International,142,44304.99,6291308.58,52459.26,15.05,946841.94,439762.94,7730372.72,EUR,90.5,Sea,10-06-2025,10-06-2025,0,Pending,Delivered,6291308.58
PO004638,30-05-2025,S0208,P0260,WH010,CT00295,International,537,30419.91,16335491.67,693477.12,8.77,1432622.62,1292939.63,19754531.04,GBP,106,Road,21-06-2025,24-06-2025,3,Approved,Cancelled,16335491.67
PO004639,24-04-2026,S0217,P0009,WH005,CT00440,International,433,47724.74,20664812.42,784858.94,14.8,3058392.24,1805311.2,26313374.8,USD,83.5,Sea,11-05-2026,12-05-2026,1,Approved,Partially Delivered,20664812.42
PO004640,07-04-2026,S0246,P0002,WH010,CT00237,International,698,80305.01,56052896.98,2091386.64,9.71,5442736.3,5576851.43,69163871.35,USD,83.5,Road,07-05-2026,10-05-2026,3,Approved,Partially Delivered,56052896.98
PO004641,04-12-2025,S0217,P0103,WH010,CT00440,International,961,20648.26,19842977.86,179611.54,6.69,1327495.22,2253788.64,23603873.26,USD,83.5,Sea,22-12-2025,22-12-2025,0,Pending,Delivered,19842977.86
PO004642,13-01-2025,S0204,P0195,WH006,CT00354,International,836,58349.62,48780282.32,2038318.25,15.95,7780455.03,3112908.76,61711964.36,JPY,0.56,Sea,03-02-2025,03-02-2025,0,Approved,Partially Delivered,48780282.32
PO004643,01-03-2025,S0203,P0010,WH009,CT00176,International,305,8951.82,2730305.1,34688.08,3.16,86277.64,218983.71,3070254.53,JPY,0.56,Sea,17-03-2025,25-03-2025,8,Approved,Cancelled,2730305.1
PO004644,17-03-2026,S0205,P0026,WH006,CT00491,International,29,86202.03,2499858.87,111517.68,2.41,60246.6,295793.74,2967416.89,AED,22.7,Sea,18-04-2026,19-04-2026,1,Approved,Cancelled,2499858.87
PO004645,20-06-2025,S0130,P0021,WH005,CT00257,International,453,28615.26,12962712.78,119081.8,16.5,2138847.61,791638.08,16012280.27,SGD,62,Rail,13-07-2025,13-07-2025,0,Approved,Delivered,12962712.78
PO004646,20-04-2026,S0220,P0087,WH007,CT00249,International,35,79539.96,2783898.6,112628.16,10.37,288690.28,330701.67,3515918.71,CNY,11.6,Road,23-05-2026,28-05-2026,5,Approved,Delivered,2783898.6
PO004647,12-06-2025,S0217,P0206,WH005,CT00440,International,506,79229.94,40090349.64,957584.31,15.65,6274139.72,2840534.64,50162608.31,USD,83.5,Sea,21-06-2025,22-06-2025,1,Pending,Cancelled,40090349.64
PO004648,17-03-2025,S0135,P0174,WH009,CT00296,International,909,86011.12,78184108.08,3383132.51,13.08,10226481.34,5059990.22,96853712.15,EUR,90.5,Sea,02-04-2025,02-04-2025,0,Approved,Partially Delivered,78184108.08
PO004649,22-04-2025,S0141,P0102,WH010,CT00598,International,577,52965.02,30560816.54,977934.23,9.52,2909389.73,2325083.49,36773223.99,AED,22.7,Air,29-04-2025,29-04-2025,0,Approved,Delivered,30560816.54
PO004650,20-04-2026,S0232,P0028,WH008,CT00141,International,460,15026.62,6912245.2,71952.06,4.15,286858.18,589971.83,7861027.27,AUD,54,Air,08-05-2026,08-05-2026,0,Approved,Partially Delivered,6912245.2
PO004651,11-12-2025,S0159,P0263,WH005,CT00535,International,532,71181.3,37868451.6,1554943.26,2.24,848253.32,2663272.43,42934920.61,USD,83.5,Air,12-01-2026,13-01-2026,1,Pending,Partially Delivered,37868451.6
PO004652,17-08-2025,S0204,P0228,WH005,CT00354,International,736,78502.97,57778185.92,2500545.81,14.96,8643616.61,3841754.94,72764103.28,JPY,0.56,Road,08-09-2025,08-09-2025,0,Pending,Delivered,57778185.92
PO004653,16-12-2025,S0169,P0005,WH006,CT00476,International,211,37005.79,7808221.69,335678.61,5.95,464589.19,639394.68,9247884.17,AUD,54,Rail,02-01-2026,02-01-2026,0,Approved,Delivered,7808221.69
PO004654,11-07-2026,S0224,P0094,WH009,CT00357,International,326,26848.2,8752513.2,131380.82,4.77,417494.88,517904.74,9819293.64,AUD,54,Air,23-07-2026,23-07-2026,0,Approved,Delivered,8752513.2
PO004655,19-01-2026,S0163,P0070,WH010,CT00270,International,240,76189.77,18285544.8,366934.81,2.64,482738.38,1666416.46,20801634.45,JPY,0.56,Road,23-02-2026,23-02-2026,0,Approved,Delivered,18285544.8
PO004656,12-12-2025,S0179,P0207,WH009,CT00066,International,841,32293.23,27158606.43,285670.08,9.57,2599078.64,3496307.08,33539662.23,GBP,106,Road,28-12-2025,30-12-2025,2,Pending,Cancelled,27158606.43
PO004657,10-12-2025,S0200,P0039,WH005,CT00300,International,656,18521.5,12150104,475866.43,4.82,585635.01,786305.75,13997911.19,EUR,90.5,Rail,31-12-2025,31-12-2025,0,Approved,Delivered,12150104
PO004658,09-04-2025,S0247,P0033,WH010,CT00315,International,286,48422.22,13848754.92,216815.05,4.2,581647.71,1182743.02,15829960.7,EUR,90.5,Sea,15-05-2025,15-05-2025,0,Pending,Delivered,13848754.92
PO004659,16-09-2025,S0213,P0042,WH008,CT00499,International,563,72667.4,40911746.2,1184327.18,9.06,3706604.21,4399038.82,50201716.41,AED,22.7,Sea,26-09-2025,26-09-2025,0,Approved,Cancelled,40911746.2
PO004660,06-02-2026,S0232,P0251,WH009,CT00141,International,686,39283.78,26948673.08,1168186.37,12.15,3274263.78,1857266.77,33248390,AUD,54,Sea,27-02-2026,27-02-2026,0,Approved,Partially Delivered,26948673.08
PO004661,15-06-2026,S0143,P0253,WH009,CT00396,International,625,69546.65,43466656.25,483246.56,5.96,2590612.71,4486700.58,51027216.1,JPY,0.56,Rail,28-06-2026,03-07-2026,5,Pending,Delivered,43466656.25
PO004662,09-02-2026,S0152,P0175,WH008,CT00223,International,141,6802.68,959177.88,19484.46,11.43,109634.03,61074.59,1149370.96,SGD,62,Rail,21-02-2026,24-02-2026,3,Pending,Cancelled,959177.88
PO004663,05-07-2025,S0198,P0195,WH007,CT00053,International,625,57150.16,35718850,345525.12,6.14,2193137.39,3274972.29,41532484.8,EUR,90.5,Road,08-08-2025,13-08-2025,5,Approved,Delivered,35718850
PO004664,01-03-2026,S0137,P0102,WH010,CT00240,International,314,53804.62,16894650.68,537570.6,14.17,2393972,1464940.45,21291133.73,CNY,11.6,Sea,05-04-2026,13-04-2026,8,Approved,Delivered,16894650.68
PO004665,05-04-2026,S0222,P0081,WH006,CT00382,International,268,28180.1,7552266.8,156608.63,11.39,860203.19,880526.16,9449604.78,AED,22.7,Road,30-04-2026,30-04-2026,0,Approved,Cancelled,7552266.8
PO004666,17-09-2025,S0150,P0136,WH008,CT00332,International,610,38393.7,23420157,803569.73,13.65,3196851.43,1488864.16,28909442.32,SGD,62,Road,18-10-2025,18-10-2025,0,Approved,Delivered,23420157
PO004667,30-04-2025,S0218,P0047,WH007,CT00133,International,612,91041.75,55717551,2461332.03,3.27,1821963.92,3870945.37,63871792.32,GBP,106,Rail,23-05-2025,23-05-2025,0,Approved,Partially Delivered,55717551
PO004668,16-06-2026,S0168,P0164,WH010,CT00374,International,265,85495.06,22656190.9,432992.19,3.34,756716.78,1265042.83,25110942.7,EUR,90.5,Sea,06-07-2026,06-07-2026,0,Approved,Delivered,22656190.9
PO004669,08-09-2025,S0206,P0279,WH009,CT00011,International,292,65900.78,19243027.76,371309.46,13.22,2543928.27,1948925.69,24107191.18,GBP,106,Rail,17-09-2025,17-09-2025,0,Approved,Cancelled,19243027.76
PO004670,03-06-2026,S0155,P0209,WH008,CT00369,International,700,80269.66,56188762,1411445.65,13.16,7394441.08,6825996.16,71820644.89,AUD,54,Air,09-06-2026,11-06-2026,2,Approved,Delivered,56188762
PO004671,05-10-2025,S0210,P0197,WH008,CT00264,International,891,24088.86,21463174.26,235071.97,17.6,3777518.67,2036935.4,27512700.3,EUR,90.5,Sea,20-10-2025,28-10-2025,8,Pending,Delivered,21463174.26
PO004672,14-09-2025,S0163,P0170,WH006,CT00596,International,934,66688.19,62286769.46,521778.67,5.69,3544117.18,5342732.93,71695398.24,JPY,0.56,Sea,10-10-2025,10-10-2025,0,Approved,Partially Delivered,62286769.46
PO004673,22-01-2026,S0137,P0158,WH007,CT00533,International,110,37232.66,4095592.6,35254.8,9.51,389490.86,349389.64,4869727.9,CNY,11.6,Air,24-02-2026,25-02-2026,1,Approved,Partially Delivered,4095592.6
PO004674,13-09-2025,S0195,P0123,WH005,CT00161,International,313,47983.72,15018904.36,150580.85,11.24,1688124.85,1819176.37,18676786.43,AUD,54,Rail,12-10-2025,12-10-2025,0,Approved,Cancelled,15018904.36
PO004675,27-12-2025,S0212,P0037,WH008,CT00186,International,81,32709.83,2649496.23,89336.47,6.69,177251.3,344288.11,3260372.11,AUD,54,Air,14-01-2026,14-01-2026,0,Pending,Cancelled,2649496.23
PO004676,12-05-2026,S0220,P0212,WH008,CT00188,International,479,82467.5,39501932.5,1157687.82,12.62,4985143.88,3387307.16,49032071.36,CNY,11.6,Air,19-06-2026,19-06-2026,0,Pending,Delivered,39501932.5
PO004677,25-04-2026,S0233,P0223,WH006,CT00485,International,65,2535.09,164780.85,6753.48,2.42,3987.7,20275.24,195797.27,AUD,54,Rail,14-05-2026,15-05-2026,1,Approved,Delivered,164780.85
PO004678,18-09-2025,S0133,P0138,WH006,CT00090,International,709,58947.58,41793834.22,1002685.12,2.11,881849.9,3515491.41,47193860.65,EUR,90.5,Air,12-10-2025,13-10-2025,1,Approved,Delivered,41793834.22
PO004679,16-07-2025,S0191,P0184,WH006,CT00496,International,694,77882.98,54050788.12,1098985.6,2.04,1102636.08,3033267.45,59285677.25,EUR,90.5,Sea,18-07-2025,18-07-2025,0,Approved,Delivered,54050788.12
PO004680,18-07-2026,S0155,P0208,WH009,CT00369,International,453,32949.51,14926128.03,386564.33,13.02,1943381.87,1074122.63,18330196.86,AUD,54,Sea,01-08-2026,01-08-2026,0,Approved,Delivered,14926128.03
PO004681,25-05-2025,S0144,P0060,WH009,CT00397,International,289,4855.55,1403253.95,20740.23,13.58,190561.89,183426.14,1797982.21,GBP,106,Rail,09-06-2025,11-06-2025,2,Approved,Delivered,1403253.95
PO004682,19-08-2025,S0169,P0054,WH007,CT00265,International,143,46201.55,6606821.65,196423.97,10.31,681163.31,893536.42,8377945.35,AUD,54,Rail,04-09-2025,04-09-2025,0,Pending,Delivered,6606821.65
PO004683,20-04-2026,S0164,P0235,WH007,CT00266,International,843,54035.52,45551943.36,1332551.77,16.01,7292866.13,6368865.13,60546226.39,SGD,62,Rail,12-05-2026,12-05-2026,0,Pending,Cancelled,45551943.36
PO004684,26-08-2025,S0135,P0236,WH010,CT00424,International,227,69669.86,15815058.22,220620.61,4.35,687955.03,1557089.64,18280723.5,EUR,90.5,Road,11-09-2025,11-09-2025,0,Approved,Delivered,15815058.22
PO004685,18-06-2026,S0194,P0151,WH010,CT00207,International,542,6896.19,3737734.98,86198,14.07,525899.31,361774.99,4711607.28,USD,83.5,Air,25-06-2026,03-07-2026,8,Approved,Partially Delivered,3737734.98
PO004686,13-04-2026,S0229,P0246,WH008,CT00193,International,769,76926.51,59156486.19,1484211.82,16.15,9553772.52,5971953.12,76166423.65,EUR,90.5,Rail,28-04-2026,28-04-2026,0,Approved,Cancelled,59156486.19
PO004687,11-06-2026,S0212,P0297,WH006,CT00522,International,928,22568.73,20943781.44,519409.31,17.69,3704954.94,1390753.59,26558899.28,AUD,54,Road,29-06-2026,01-07-2026,2,Approved,Delivered,20943781.44
PO004688,02-01-2026,S0195,P0293,WH007,CT00161,International,691,42372.05,29279086.55,339003.89,13.01,3809209.16,2347883.76,35775183.36,AUD,54,Air,02-02-2026,02-02-2026,0,Approved,Delivered,29279086.55
PO004689,16-04-2026,S0164,P0232,WH006,CT00266,International,750,33070.34,24802755,728627.33,6.67,1654343.76,2361351.22,29547077.31,SGD,62,Sea,12-05-2026,12-05-2026,0,Approved,Cancelled,24802755
PO004690,26-04-2026,S0240,P0233,WH005,CT00047,International,163,34949.62,5696788.06,45688.74,8.86,504735.42,351880.11,6599092.33,JPY,0.56,Road,03-06-2026,03-06-2026,0,Approved,Cancelled,5696788.06
PO004691,27-03-2025,S0141,P0212,WH005,CT00174,International,622,81650.42,50786561.24,2035517.01,4.83,2452990.91,5129103.7,60404172.86,AED,22.7,Sea,09-04-2025,12-04-2025,3,Pending,Delivered,50786561.24
PO004692,06-07-2025,S0176,P0041,WH007,CT00501,International,360,34006.06,12242181.6,98956.22,9.78,1197285.36,719260.43,14257683.61,GBP,106,Rail,22-07-2025,22-07-2025,0,Pending,Cancelled,12242181.6
PO004693,04-01-2025,S0173,P0204,WH006,CT00191,International,827,78171.47,64647805.69,2485923.07,12.16,7861173.17,4564286.22,79559188.15,AUD,54,Rail,13-01-2025,13-01-2025,0,Approved,Partially Delivered,64647805.69
PO004694,05-12-2025,S0165,P0218,WH010,CT00303,International,380,50558.21,19212119.8,287300.14,9.41,1807860.47,1920787.22,23228067.63,USD,83.5,Road,05-01-2026,06-01-2026,1,Approved,Delivered,19212119.8
PO004695,11-01-2026,S0134,P0101,WH006,CT00033,International,32,51610.2,1651526.4,37847.3,9.7,160198.06,117124.44,1966696.2,GBP,106,Air,05-02-2026,05-02-2026,0,Approved,Cancelled,1651526.4
PO004696,12-02-2025,S0191,P0023,WH010,CT00496,International,272,18590.85,5056711.2,171510.65,5.89,297840.29,526997.86,6053060,EUR,90.5,Sea,16-02-2025,16-02-2025,0,Pending,Delivered,5056711.2
PO004697,24-12-2025,S0138,P0190,WH009,CT00283,International,478,69452.48,33198285.44,636373.97,9.03,2997805.18,2330206.56,39162671.15,AUD,54,Rail,19-01-2026,31-01-2026,12,Approved,Cancelled,33198285.44
PO004698,29-05-2025,S0165,P0114,WH006,CT00558,International,701,67541.42,47346535.42,799704.79,12.48,5908847.62,5124431.57,59179519.4,USD,83.5,Rail,23-06-2025,28-06-2025,5,Approved,Partially Delivered,47346535.42
PO004699,28-06-2025,S0181,P0003,WH009,CT00099,International,956,81960.15,78353903.4,1967196.68,15.76,12348575.18,9726535.2,102396210.5,AED,22.7,Rail,12-07-2025,13-07-2025,1,Approved,Partially Delivered,78353903.4
PO004700,26-03-2025,S0208,P0208,WH007,CT00295,International,420,32783.15,13768923,178699.21,17.84,2456375.86,1674829.67,18078827.74,GBP,106,Rail,15-04-2025,15-04-2025,0,Approved,Cancelled,13768923
PO004701,21-01-2026,S0220,P0057,WH010,CT00436,International,589,40528.38,23871215.82,670859.73,6.07,1448982.8,1522732.56,27513790.91,CNY,11.6,Sea,17-02-2026,18-02-2026,1,Approved,Partially Delivered,23871215.82
PO004702,13-07-2026,S0179,P0260,WH006,CT00066,International,874,31276.69,27335827.06,822251.12,4.6,1257448.04,2010137.29,31425663.51,GBP,106,Road,31-07-2026,31-07-2026,0,Approved,Partially Delivered,27335827.06
PO004703,23-04-2026,S0179,P0196,WH008,CT00066,International,471,73488.13,34612909.23,812575.67,7.57,2620197.23,2342771.14,40388453.27,GBP,106,Road,03-05-2026,05-05-2026,2,Pending,Cancelled,34612909.23
PO004704,12-11-2025,S0171,P0024,WH009,CT00269,International,160,27102.99,4336478.4,46763.59,4.91,212921.09,303469.33,4899632.41,GBP,106,Sea,27-11-2025,28-11-2025,1,Approved,Delivered,4336478.4
PO004705,25-08-2025,S0133,P0075,WH009,CT00273,International,168,22971.11,3859146.48,106838.22,7.29,281331.78,350008.76,4597325.24,EUR,90.5,Sea,19-09-2025,22-09-2025,3,Approved,Partially Delivered,3859146.48
PO004706,28-03-2026,S0162,P0132,WH006,CT00062,International,436,29297.97,12773914.92,114818.12,16.8,2146017.71,1505296.5,16540047.25,CNY,11.6,Road,14-04-2026,16-04-2026,2,Pending,Delivered,12773914.92
PO004707,15-02-2025,S0169,P0149,WH007,CT00063,International,566,52096.06,29486369.96,579045.98,16.16,4764997.39,3763810.41,38594223.74,AUD,54,Air,03-03-2025,03-03-2025,0,Approved,Partially Delivered,29486369.96
PO004708,18-07-2025,S0215,P0164,WH009,CT00365,International,179,87251.86,15618082.94,271160.31,17.71,2765962.49,2133365.35,20788571.09,AED,22.7,Air,26-07-2025,26-07-2025,0,Approved,Cancelled,15618082.94
PO004709,22-07-2025,S0159,P0290,WH005,CT00333,International,697,73396.66,51157472.02,1957342.63,12.97,6635124.12,6995634.17,66745572.94,USD,83.5,Road,16-08-2025,17-08-2025,1,Approved,Cancelled,51157472.02
PO004710,13-08-2025,S0198,P0080,WH010,CT00567,International,434,37570.43,16305566.62,531454.29,10.85,1769153.98,1951649.89,20557824.78,EUR,90.5,Air,14-09-2025,15-09-2025,1,Approved,Cancelled,16305566.62
PO004711,19-03-2025,S0249,P0133,WH005,CT00466,International,63,70001.15,4410072.45,144408.09,3.43,151265.49,339278.82,5045024.85,GBP,106,Road,30-03-2025,30-03-2025,0,Approved,Partially Delivered,4410072.45
PO004712,09-05-2025,S0172,P0177,WH010,CT00540,International,978,57493.33,56228476.74,490812.42,5.07,2850783.77,4226647.76,63796720.69,AUD,54,Sea,26-05-2025,26-05-2025,0,Approved,Cancelled,56228476.74
PO004713,08-01-2025,S0137,P0129,WH007,CT00240,International,362,20523.04,7429340.48,62664.94,14.9,1106971.73,444080.78,9043057.93,CNY,11.6,Sea,14-02-2025,15-02-2025,1,Approved,Delivered,7429340.48
PO004714,01-05-2025,S0246,P0290,WH010,CT00237,International,586,69234.92,40571663.12,1777606.06,8.23,3339047.87,4752002.35,50440319.4,USD,83.5,Road,30-05-2025,30-05-2025,0,Approved,Partially Delivered,40571663.12
PO004715,28-08-2025,S0222,P0247,WH007,CT00356,International,674,30176.43,20338913.82,420157.23,9.8,1993213.55,1405132.64,24157417.24,AED,22.7,Road,24-09-2025,26-09-2025,2,Approved,Delivered,20338913.82
PO004716,22-06-2026,S0140,P0122,WH010,CT00512,International,406,53579.4,21753236.4,469580.06,5.95,1294317.57,2509809.46,26026943.49,JPY,0.56,Road,15-07-2026,16-07-2026,1,Approved,Cancelled,21753236.4
PO004717,21-08-2025,S0140,P0288,WH010,CT00220,International,97,35970.74,3489161.78,113113.06,17.85,622815.38,220964.61,4446054.83,JPY,0.56,Rail,13-09-2025,13-09-2025,0,Approved,Partially Delivered,3489161.78
PO004718,02-05-2026,S0195,P0241,WH007,CT00161,International,782,27246.88,21307060.16,259396.73,9.13,1945334.59,1357322.13,24869113.61,AUD,54,Rail,01-06-2026,03-06-2026,2,Approved,Cancelled,21307060.16
PO004719,19-06-2026,S0234,P0002,WH005,CT00342,International,897,80734.45,72418801.65,2676347.02,13.77,9972068.99,7627182.93,92694400.59,AUD,54,Rail,05-07-2026,05-07-2026,0,Approved,Delivered,72418801.65
PO004720,06-04-2026,S0216,P0115,WH009,CT00316,International,670,32200.79,21574529.3,684920.74,14.67,3164983.45,1485204.14,26909637.63,SGD,62,Air,09-05-2026,09-05-2026,0,Approved,Cancelled,21574529.3
PO004721,17-03-2026,S0147,P0159,WH010,CT00079,International,597,29809.28,17796140.16,369668.02,13.06,2324175.9,2304562.7,22794546.78,EUR,90.5,Sea,01-04-2026,01-04-2026,0,Approved,Cancelled,17796140.16
PO004722,26-11-2025,S0242,P0034,WH008,CT00559,International,285,42310.93,12058615.05,328934.84,15.34,1849791.55,1143167.37,15380508.81,EUR,90.5,Rail,30-12-2025,30-12-2025,0,Approved,Partially Delivered,12058615.05
PO004723,03-03-2026,S0161,P0090,WH009,CT00548,International,72,86389.91,6220073.52,135818.71,13.02,809853.57,514819.2,7680565,AED,22.7,Sea,27-03-2026,27-03-2026,0,Approved,Delivered,6220073.52
PO004724,22-02-2026,S0228,P0110,WH008,CT00148,International,953,18551.14,17679236.42,234854.56,7.82,1382516.29,1928295.21,21224902.48,SGD,62,Sea,17-03-2026,17-03-2026,0,Approved,Cancelled,17679236.42
PO004725,30-06-2026,S0141,P0050,WH005,CT00121,International,368,38993.96,14349777.28,267072.03,4.3,617040.42,914642.91,16148532.64,AED,22.7,Road,09-07-2026,09-07-2026,0,Approved,Cancelled,14349777.28
PO004726,02-05-2025,S0241,P0257,WH006,CT00008,International,709,66967.21,47479751.89,1705983.24,13.43,6376530.68,2818034.61,58380300.42,CNY,11.6,Air,15-05-2025,15-05-2025,0,Approved,Cancelled,47479751.89
