Invoice_ID,PO_ID,Supplier_ID,Invoice_Date,Receipt_Date,Due_Date,Invoice_Amount_INR,Currency,Exchange_Rate_to_INR,Payment_Status,Paid_Date,Matching_Status,Invoice_Approval_Status
INV003747,PO003747,S0134,2026-03-06,2026-03-27,2026-04-26,3229262.51,GBP,106.0,Paid,2026-04-18,Three-Way Match,Approved
INV003748,PO003748,S0153,2025-12-25,2026-02-08,2026-05-09,7754192.64,EUR,90.5,Paid,2026-05-09,Three-Way Match,Approved
INV003749,PO003749,S0161,2026-01-30,2026-02-23,2026-04-24,5508276.45,AED,22.7,Pending,,Manual Review,Pending
INV003750,PO003750,S0140,2025-07-02,2025-08-02,2025-10-31,19292765.99,JPY,0.56,Paid,2025-10-22,Three-Way Match,Pending
INV003751,PO003751,S0172,2025-06-21,2025-07-09,2025-08-23,6497567.99,AUD,54.0,Pending,,Three-Way Match,Approved
INV003752,PO003752,S0138,2025-05-15,2025-06-15,2025-09-13,4669798.22,AUD,54.0,Paid,2025-09-11,Three-Way Match,Approved
INV003753,PO003753,S0247,2025-09-12,2025-10-14,2025-11-28,22800663.61,EUR,90.5,Paid,2025-11-19,Three-Way Match,Approved
INV003754,PO003754,S0238,2025-01-19,2025-02-11,2025-03-13,47596422.92,CNY,11.6,Paid,2025-03-08,Three-Way Match,Approved
INV003755,PO003755,S0199,2025-05-21,2025-06-20,2025-07-20,15141991.58,EUR,90.5,Pending,,Three-Way Match,Pending
INV003756,PO003756,S0215,2025-03-28,2025-03-31,2025-05-30,35731623.27,AED,22.7,Paid,2025-05-26,Three-Way Match,Pending
INV003757,PO003757,S0177,2026-04-18,2026-05-03,2026-07-02,37360743.47,EUR,90.5,Paid,2026-06-28,Manual Review,Pending
INV003758,PO003758,S0128,2025-12-31,2026-01-30,2026-04-30,20760655.68,AUD,54.0,Paid,2026-04-25,Three-Way Match,Approved
INV003759,PO003759,S0230,2025-07-08,2025-07-26,2025-09-24,65763898.58,EUR,90.5,Paid,2025-09-20,Manual Review,Approved
INV003760,PO003760,S0170,2025-01-11,2025-01-25,2025-03-26,88514064.41,JPY,0.56,Paid,2025-03-21,Manual Review,Approved
INV003761,PO003761,S0228,2025-01-29,2025-02-20,2025-05-21,4144386.73,SGD,62.0,Paid,2025-05-20,Three-Way Match,Approved
INV003762,PO003762,S0153,2025-08-16,2025-09-19,2025-10-19,67002336.35,EUR,90.5,Pending,,Three-Way Match,Approved
INV003763,PO003763,S0178,2025-07-21,2025-08-05,2025-09-04,19511767.47,JPY,0.56,Paid,2025-09-02,Three-Way Match,Pending
INV003764,PO003764,S0128,2025-11-29,2025-12-24,2026-02-07,17433755.38,AUD,54.0,Partially Paid,,Three-Way Match,Approved
INV003765,PO003765,S0208,2026-05-30,2026-06-30,2026-08-29,20456473.08,GBP,106.0,Paid,2026-08-22,Manual Review,Approved
INV003766,PO003766,S0239,2026-02-25,2026-02-28,2026-04-14,24579865.05,SGD,62.0,Overdue,,Three-Way Match,Approved
INV003767,PO003767,S0157,2025-08-05,2025-09-04,2025-10-04,26504031.62,AUD,54.0,Paid,2025-10-04,Three-Way Match,Approved
INV003768,PO003768,S0165,2026-01-09,2026-02-13,2026-05-14,47469454.72,USD,83.5,Pending,,Manual Review,Approved
INV003769,PO003769,S0236,2025-03-23,2025-04-09,2025-05-24,26527008.32,EUR,90.5,Paid,2025-05-24,Three-Way Match,Pending
INV003770,PO003770,S0129,2025-05-06,2025-05-31,2025-08-29,47554601.29,USD,83.5,Paid,2025-08-29,Three-Way Match,Approved
INV003771,PO003771,S0206,2026-04-06,2026-04-24,2026-06-08,932308.59,GBP,106.0,Overdue,,Manual Review,Approved
INV003772,PO003772,S0220,2025-08-14,2025-09-16,2025-12-15,6966869.4,CNY,11.6,Paid,2025-12-08,Three-Way Match,Pending
INV003773,PO003773,S0174,2026-04-11,2026-05-11,2026-08-09,18668182.08,SGD,62.0,Paid,2026-08-02,Manual Review,Approved
INV003774,PO003774,S0212,2025-10-24,2025-11-16,2025-12-31,1628008.22,AUD,54.0,Paid,2025-12-26,Manual Review,Approved
INV003775,PO003775,S0159,2026-02-24,2026-03-22,2026-04-21,38513955.74,USD,83.5,Paid,2026-04-12,Manual Review,Approved
INV003776,PO003776,S0185,2025-05-11,2025-06-01,2025-08-30,16255285.57,AED,22.7,Overdue,,Manual Review,Approved
INV003777,PO003777,S0229,2025-12-18,2026-01-08,2026-02-07,71210863.09,EUR,90.5,Paid,2026-02-05,Three-Way Match,Approved
INV003778,PO003778,S0205,2026-06-15,2026-07-09,2026-08-08,6989631.37,AED,22.7,Paid,2026-07-30,Manual Review,Approved
INV003779,PO003779,S0225,2025-07-04,2025-08-06,2025-10-05,52205339.45,USD,83.5,Paid,2025-10-02,Manual Review,Approved
INV003780,PO003780,S0199,2026-03-21,2026-04-22,2026-06-21,31814494.32,EUR,90.5,Paid,2026-06-11,Manual Review,Approved
INV003781,PO003781,S0165,2025-08-17,2025-09-21,2025-11-20,20516334.22,USD,83.5,Paid,2025-11-17,Three-Way Match,Pending
INV003782,PO003782,S0184,2026-06-09,2026-07-14,2026-10-12,7378233.8,USD,83.5,Paid,2026-10-09,Three-Way Match,Approved
INV003783,PO003783,S0140,2026-01-11,2026-02-06,2026-03-08,15172303.72,JPY,0.56,Paid,2026-03-03,Manual Review,Approved
INV003784,PO003784,S0141,2025-04-13,2025-05-01,2025-07-30,90852614.05,AED,22.7,Pending,,Three-Way Match,Approved
INV003785,PO003785,S0225,2025-11-09,2025-12-12,2026-01-11,10006526.4,USD,83.5,Pending,,Three-Way Match,Pending
INV003786,PO003786,S0229,2026-04-03,2026-05-04,2026-07-03,41319318.55,EUR,90.5,Paid,2026-06-30,Three-Way Match,Approved
INV003787,PO003787,S0153,2026-03-25,2026-04-24,2026-07-23,88944909.15,EUR,90.5,Pending,,Three-Way Match,Approved
INV003788,PO003788,S0126,2026-07-27,2026-08-10,2026-10-09,11436306.41,EUR,90.5,Pending,,Three-Way Match,Approved
INV003789,PO003789,S0142,2026-05-26,2026-06-17,2026-08-16,41053522.93,JPY,0.56,Paid,2026-08-16,Three-Way Match,Pending
INV003790,PO003790,S0167,2025-06-22,2025-07-12,2025-08-11,18504321.12,USD,83.5,Pending,,Manual Review,Pending
INV003791,PO003791,S0158,2026-07-19,2026-08-22,2026-10-21,54437996.97,EUR,90.5,Paid,2026-10-13,Three-Way Match,Pending
INV003792,PO003792,S0235,2025-04-11,2025-05-06,2025-06-05,23142429.16,CNY,11.6,Paid,2025-05-30,Manual Review,Pending
INV003793,PO003793,S0206,2026-02-13,2026-02-27,2026-04-13,37772544.64,GBP,106.0,Paid,2026-04-09,Three-Way Match,Approved
INV003794,PO003794,S0187,2025-01-23,2025-02-07,2025-05-08,86346719.48,AED,22.7,Pending,,Manual Review,Approved
INV003795,PO003795,S0145,2025-02-09,2025-03-03,2025-06-01,34745370.87,AED,22.7,Paid,2025-05-25,Three-Way Match,Approved
INV003796,PO003796,S0137,2025-02-08,2025-03-10,2025-06-08,77096612.57,CNY,11.6,Paid,2025-06-06,Three-Way Match,Pending
INV003797,PO003797,S0249,2025-09-12,2025-09-21,2025-10-21,40715049.76,GBP,106.0,Paid,2025-10-16,Three-Way Match,Approved
INV003798,PO003798,S0167,2025-05-22,2025-06-13,2025-07-28,7025005.81,USD,83.5,Paid,2025-07-18,Three-Way Match,Approved
INV003799,PO003799,S0176,2025-09-06,2025-09-22,2025-11-06,39695237.86,GBP,106.0,Paid,2025-11-06,Manual Review,Approved
INV003800,PO003800,S0230,2026-06-05,2026-06-22,2026-09-20,16581941.03,EUR,90.5,Pending,,Three-Way Match,Pending
INV003801,PO003801,S0127,2025-06-14,2025-07-02,2025-08-01,878270.4,AED,22.7,Paid,2025-07-24,Three-Way Match,Approved
INV003802,PO003802,S0209,2025-12-11,2026-01-06,2026-02-05,57549215.03,CNY,11.6,Pending,,Manual Review,Approved
INV003803,PO003803,S0142,2025-05-11,2025-05-29,2025-06-28,53811119.35,JPY,0.56,Overdue,,Three-Way Match,Approved
INV003804,PO003804,S0223,2025-06-02,2025-06-05,2025-07-05,103538669.5,AED,22.7,Paid,2025-07-03,Three-Way Match,Pending
INV003805,PO003805,S0232,2026-08-04,2026-08-29,2026-10-13,21406839.5,AUD,54.0,Paid,2026-10-12,Three-Way Match,Approved
INV003806,PO003806,S0228,2025-03-19,2025-04-08,2025-06-07,18203961.8,SGD,62.0,Paid,2025-06-05,Three-Way Match,Approved
INV003807,PO003807,S0245,2025-05-09,2025-05-24,2025-07-23,50098870.39,JPY,0.56,Pending,,Manual Review,Approved
INV003808,PO003808,S0170,2026-02-20,2026-03-07,2026-04-21,42775368.08,JPY,0.56,Paid,2026-04-20,Three-Way Match,Pending
INV003809,PO003809,S0165,2026-04-27,2026-05-23,2026-08-21,35644165.82,USD,83.5,Pending,,Three-Way Match,Approved
INV003810,PO003810,S0248,2026-07-30,2026-08-06,2026-09-05,74587845.33,GBP,106.0,Paid,2026-09-05,Three-Way Match,Approved
INV003811,PO003811,S0184,2025-02-01,2025-03-04,2025-06-02,11634387.55,USD,83.5,Paid,2025-05-25,Three-Way Match,Approved
INV003812,PO003812,S0195,2026-07-09,2026-08-07,2026-09-21,51430404.29,AUD,54.0,Paid,2026-09-19,Three-Way Match,Pending
INV003813,PO003813,S0250,2025-07-07,2025-07-26,2025-08-25,27302835.0,EUR,90.5,Paid,2025-08-25,Three-Way Match,Pending
INV003814,PO003814,S0167,2025-01-10,2025-01-28,2025-04-28,56770267.19,USD,83.5,Paid,2025-04-20,Three-Way Match,Pending
INV003815,PO003815,S0215,2025-03-26,2025-04-05,2025-05-20,29086284.63,AED,22.7,Pending,,Three-Way Match,Approved
INV003816,PO003816,S0188,2026-04-15,2026-05-08,2026-06-22,21990841.56,GBP,106.0,Overdue,,Manual Review,Approved
INV003817,PO003817,S0144,2025-09-10,2025-09-22,2025-11-21,769838.83,GBP,106.0,Paid,2025-11-20,Three-Way Match,Approved
INV003818,PO003818,S0166,2025-07-14,2025-07-22,2025-09-05,40814180.73,EUR,90.5,Paid,2025-08-26,Three-Way Match,Approved
INV003819,PO003819,S0213,2026-01-31,2026-02-19,2026-05-20,12995790.73,AED,22.7,Paid,2026-05-19,Three-Way Match,Approved
INV003820,PO003820,S0200,2025-08-08,2025-08-30,2025-11-28,801128.92,EUR,90.5,Paid,2025-11-24,Three-Way Match,Approved
INV003821,PO003821,S0134,2026-07-16,2026-08-17,2026-10-01,2422172.69,GBP,106.0,Paid,2026-09-30,Three-Way Match,Pending
INV003822,PO003822,S0242,2026-04-14,2026-05-14,2026-06-13,13373177.81,EUR,90.5,Partially Paid,,Three-Way Match,Pending
INV003823,PO003823,S0139,2025-01-27,2025-02-27,2025-04-28,16562075.1,AED,22.7,Paid,2025-04-27,Three-Way Match,Pending
INV003824,PO003824,S0243,2025-05-04,2025-05-26,2025-06-25,23294498.62,CNY,11.6,Paid,2025-06-22,Three-Way Match,Approved
INV003825,PO003825,S0162,2025-09-15,2025-10-05,2026-01-03,73314201.23,CNY,11.6,Paid,2025-12-24,Manual Review,Pending
INV003826,PO003826,S0140,2025-12-04,2025-12-29,2026-02-27,33785306.47,JPY,0.56,Paid,2026-02-23,Three-Way Match,Approved
INV003827,PO003827,S0187,2026-05-28,2026-06-16,2026-08-15,23229598.11,AED,22.7,Paid,2026-08-07,Three-Way Match,Approved
INV003828,PO003828,S0180,2025-03-31,2025-04-30,2025-05-30,17347461.14,JPY,0.56,Paid,2025-05-26,Manual Review,Approved
INV003829,PO003829,S0222,2026-03-08,2026-04-04,2026-06-03,45673588.03,AED,22.7,Paid,2026-05-26,Three-Way Match,Approved
INV003830,PO003830,S0146,2025-02-01,2025-02-26,2025-03-28,41418012.14,EUR,90.5,Pending,,Three-Way Match,Approved
INV003831,PO003831,S0186,2026-02-01,2026-02-18,2026-03-20,38346083.64,EUR,90.5,Paid,2026-03-13,Three-Way Match,Approved
INV003832,PO003832,S0141,2025-11-06,2025-11-19,2025-12-19,32981710.71,AED,22.7,Paid,2025-12-10,Three-Way Match,Pending
INV003833,PO003833,S0199,2025-07-16,2025-08-13,2025-10-12,3343824.8,EUR,90.5,Paid,2025-10-04,Three-Way Match,Approved
INV003834,PO003834,S0143,2025-11-12,2025-11-24,2025-12-24,11902013.76,JPY,0.56,Paid,2025-12-16,Manual Review,Pending
INV003835,PO003835,S0169,2025-05-23,2025-06-10,2025-07-25,28737.39,AUD,54.0,Paid,2025-07-25,Three-Way Match,Pending
INV003836,PO003836,S0147,2025-12-10,2025-12-30,2026-01-29,3202721.87,EUR,90.5,Paid,2026-01-21,Manual Review,Pending
INV003837,PO003837,S0166,2026-01-26,2026-02-10,2026-03-12,18981463.35,EUR,90.5,Paid,2026-03-06,Three-Way Match,Approved
INV003838,PO003838,S0144,2026-03-05,2026-03-20,2026-06-18,16403849.88,GBP,106.0,Paid,2026-06-13,Three-Way Match,Approved
INV003839,PO003839,S0185,2026-07-20,2026-08-09,2026-11-07,34974873.75,AED,22.7,Paid,2026-10-29,Three-Way Match,Approved
INV003840,PO003840,S0210,2025-03-12,2025-03-25,2025-04-24,5334120.19,EUR,90.5,Paid,2025-04-15,Three-Way Match,Pending
INV003841,PO003841,S0180,2025-05-13,2025-06-18,2025-08-02,20193163.94,JPY,0.56,Paid,2025-07-28,Three-Way Match,Approved
INV003842,PO003842,S0178,2025-11-02,2025-11-26,2026-02-24,51383369.97,JPY,0.56,Paid,2026-02-22,Three-Way Match,Pending
INV003843,PO003843,S0147,2025-11-03,2025-12-01,2025-12-31,23800697.19,EUR,90.5,Pending,,Manual Review,Approved
INV003844,PO003844,S0238,2026-02-24,2026-03-13,2026-05-12,59322462.62,CNY,11.6,Paid,2026-05-10,Three-Way Match,Approved
INV003845,PO003845,S0192,2025-02-24,2025-03-29,2025-05-28,43439498.63,JPY,0.56,Paid,2025-05-26,Manual Review,Pending
INV003846,PO003846,S0234,2026-03-29,2026-04-11,2026-05-11,34168570.98,AUD,54.0,Partially Paid,,Three-Way Match,Approved
INV003847,PO003847,S0170,2025-12-26,2026-01-15,2026-04-15,14021945.77,JPY,0.56,Pending,,Manual Review,Approved
INV003848,PO003848,S0224,2026-04-21,2026-05-09,2026-06-23,13014548.29,AUD,54.0,Paid,2026-06-16,Three-Way Match,Pending
INV003849,PO003849,S0201,2025-07-23,2025-08-22,2025-09-21,35257082.17,EUR,90.5,Paid,2025-09-15,Three-Way Match,Approved
INV003850,PO003850,S0237,2025-06-13,2025-07-13,2025-08-27,22160260.49,USD,83.5,Paid,2025-08-20,Manual Review,Approved
INV003851,PO003851,S0207,2026-07-19,2026-08-07,2026-10-06,44025401.61,EUR,90.5,Partially Paid,,Three-Way Match,Approved
INV003852,PO003852,S0127,2026-02-06,2026-03-06,2026-04-20,66169363.54,AED,22.7,Paid,2026-04-15,Three-Way Match,Approved
INV003853,PO003853,S0208,2025-06-21,2025-07-11,2025-09-09,19657154.3,GBP,106.0,Paid,2025-09-07,Three-Way Match,Pending
INV003854,PO003854,S0240,2025-10-03,2025-11-08,2025-12-08,72355379.19,JPY,0.56,Overdue,,Manual Review,Approved
INV003855,PO003855,S0181,2026-05-30,2026-06-11,2026-07-26,16347360.96,AED,22.7,Paid,2026-07-18,Manual Review,Approved
INV003856,PO003856,S0249,2025-09-21,2025-10-01,2025-11-15,8820566.35,GBP,106.0,Paid,2025-11-11,Three-Way Match,Approved
INV003857,PO003857,S0151,2025-09-15,2025-10-02,2025-11-16,3020435.87,USD,83.5,Paid,2025-11-15,Three-Way Match,Pending
INV003858,PO003858,S0243,2025-03-02,2025-03-30,2025-05-14,1075577.91,CNY,11.6,Paid,2025-05-09,Three-Way Match,Pending
INV003859,PO003859,S0128,2025-02-16,2025-03-24,2025-05-23,31951240.93,AUD,54.0,Paid,2025-05-21,Manual Review,Pending
INV003860,PO003860,S0176,2025-01-27,2025-02-19,2025-03-21,2985604.95,GBP,106.0,Paid,2025-03-15,Three-Way Match,Approved
INV003861,PO003861,S0147,2025-03-07,2025-03-31,2025-04-30,32506263.82,EUR,90.5,Paid,2025-04-26,Three-Way Match,Approved
INV003862,PO003862,S0208,2025-08-11,2025-09-10,2025-10-10,80387212.74,GBP,106.0,Paid,2025-10-08,Three-Way Match,Pending
INV003863,PO003863,S0199,2025-06-17,2025-07-23,2025-09-06,82467921.57,EUR,90.5,Overdue,,Manual Review,Approved
INV003864,PO003864,S0246,2025-05-22,2025-06-21,2025-07-21,944504.4,USD,83.5,Paid,2025-07-21,Three-Way Match,Approved
INV003865,PO003865,S0197,2025-02-17,2025-02-27,2025-03-29,24843060.82,AUD,54.0,Paid,2025-03-23,Manual Review,Approved
INV003866,PO003866,S0146,2025-02-09,2025-03-09,2025-04-08,15483797.23,EUR,90.5,Paid,2025-04-06,Manual Review,Approved
INV003867,PO003867,S0190,2025-01-11,2025-01-18,2025-04-18,15085358.29,SGD,62.0,Paid,2025-04-14,Manual Review,Approved
INV003868,PO003868,S0191,2025-11-12,2025-11-25,2026-01-24,1765348.38,EUR,90.5,Partially Paid,,Three-Way Match,Approved
INV003869,PO003869,S0139,2025-11-21,2025-12-15,2026-01-29,9706259.19,AED,22.7,Paid,2026-01-19,Manual Review,Pending
INV003870,PO003870,S0191,2026-03-15,2026-03-19,2026-04-18,26320602.29,EUR,90.5,Paid,2026-04-13,Three-Way Match,Approved
INV003871,PO003871,S0190,2026-05-05,2026-05-20,2026-07-19,5362516.5,SGD,62.0,Partially Paid,,Three-Way Match,Pending
INV003872,PO003872,S0167,2025-10-05,2025-11-02,2025-12-17,50578682.37,USD,83.5,Paid,2025-12-16,Three-Way Match,Approved
INV003873,PO003873,S0154,2025-03-08,2025-04-08,2025-05-23,33709780.42,AUD,54.0,Pending,,Three-Way Match,Approved
INV003874,PO003874,S0135,2026-04-17,2026-05-02,2026-07-01,34648921.16,EUR,90.5,Paid,2026-06-23,Three-Way Match,Pending
INV003875,PO003875,S0206,2025-06-25,2025-07-15,2025-10-13,4640806.24,GBP,106.0,Paid,2025-10-05,Three-Way Match,Pending
INV003876,PO003876,S0165,2025-05-23,2025-06-22,2025-09-20,12732930.11,USD,83.5,Overdue,,Three-Way Match,Approved
INV003877,PO003877,S0175,2025-10-08,2025-10-16,2025-12-15,6506410.37,CNY,11.6,Paid,2025-12-07,Three-Way Match,Approved
INV003878,PO003878,S0185,2025-09-16,2025-10-05,2025-11-19,29860024.55,AED,22.7,Paid,2025-11-13,Manual Review,Approved
INV003879,PO003879,S0242,2026-01-12,2026-02-09,2026-03-26,53778298.22,EUR,90.5,Paid,2026-03-26,Manual Review,Approved
INV003880,PO003880,S0213,2025-04-02,2025-04-13,2025-05-28,52551901.83,AED,22.7,Paid,2025-05-18,Three-Way Match,Approved
INV003881,PO003881,S0219,2025-11-19,2025-12-07,2026-01-21,39322608.74,EUR,90.5,Paid,2026-01-11,Three-Way Match,Approved
INV003882,PO003882,S0198,2025-07-22,2025-08-24,2025-10-08,9252931.91,EUR,90.5,Paid,2025-10-02,Three-Way Match,Pending
INV003883,PO003883,S0214,2025-08-18,2025-09-10,2025-10-10,56341931.99,EUR,90.5,Paid,2025-10-10,Three-Way Match,Pending
INV003884,PO003884,S0181,2026-08-01,2026-08-17,2026-11-15,36529823.06,AED,22.7,Paid,2026-11-09,Manual Review,Approved
INV003885,PO003885,S0221,2025-07-07,2025-08-10,2025-09-24,10857433.84,EUR,90.5,Paid,2025-09-23,Three-Way Match,Approved
INV003886,PO003886,S0197,2025-03-07,2025-03-27,2025-05-26,12764798.36,AUD,54.0,Paid,2025-05-22,Three-Way Match,Approved
INV003887,PO003887,S0142,2025-05-20,2025-06-06,2025-07-21,38517443.19,JPY,0.56,Paid,2025-07-16,Three-Way Match,Pending
INV003888,PO003888,S0235,2025-12-25,2026-01-29,2026-02-28,57697906.31,CNY,11.6,Paid,2026-02-26,Three-Way Match,Pending
INV003889,PO003889,S0205,2025-07-23,2025-09-01,2025-10-16,74196216.39,AED,22.7,Paid,2025-10-15,Three-Way Match,Approved
INV003890,PO003890,S0139,2026-06-14,2026-07-07,2026-10-05,62821908.39,AED,22.7,Overdue,,Three-Way Match,Approved
INV003891,PO003891,S0154,2026-07-02,2026-07-30,2026-09-28,11359506.04,AUD,54.0,Paid,2026-09-18,Three-Way Match,Approved
INV003892,PO003892,S0231,2025-11-22,2025-12-14,2026-02-12,14746808.74,SGD,62.0,Paid,2026-02-10,Manual Review,Pending
INV003893,PO003893,S0247,2026-06-25,2026-07-20,2026-09-18,39590271.66,EUR,90.5,Pending,,Manual Review,Approved
INV003894,PO003894,S0212,2025-06-27,2025-07-20,2025-09-03,27290728.46,AUD,54.0,Pending,,Three-Way Match,Approved
INV003895,PO003895,S0204,2025-04-13,2025-05-03,2025-06-02,3695495.86,JPY,0.56,Overdue,,Three-Way Match,Approved
INV003896,PO003896,S0201,2026-04-08,2026-05-01,2026-06-15,16895885.9,EUR,90.5,Pending,,Manual Review,Pending
INV003897,PO003897,S0160,2025-11-15,2025-11-23,2026-01-22,5454361.34,CNY,11.6,Pending,,Manual Review,Pending
INV003898,PO003898,S0191,2026-01-11,2026-01-14,2026-03-15,7746700.51,EUR,90.5,Partially Paid,,Three-Way Match,Pending
INV003899,PO003899,S0232,2026-07-04,2026-07-18,2026-10-16,53068171.46,AUD,54.0,Overdue,,Three-Way Match,Approved
INV003900,PO003900,S0172,2025-06-18,2025-07-12,2025-09-10,6929044.23,AUD,54.0,Paid,2025-09-02,Three-Way Match,Approved
INV003901,PO003901,S0162,2025-01-21,2025-02-03,2025-03-20,20581455.99,CNY,11.6,Paid,2025-03-13,Three-Way Match,Approved
INV003902,PO003902,S0188,2026-06-02,2026-06-26,2026-08-10,2951477.33,GBP,106.0,Paid,2026-08-06,Three-Way Match,Approved
INV003903,PO003903,S0153,2025-10-29,2025-12-05,2026-03-05,24593633.57,EUR,90.5,Paid,2026-03-02,Three-Way Match,Approved
INV003904,PO003904,S0218,2026-05-02,2026-05-27,2026-08-25,9684913.91,GBP,106.0,Paid,2026-08-24,Manual Review,Approved
INV003905,PO003905,S0137,2025-02-02,2025-03-08,2025-05-07,23123553.26,CNY,11.6,Pending,,Manual Review,Approved
INV003906,PO003906,S0137,2025-10-25,2025-11-30,2026-01-14,20673204.76,CNY,11.6,Pending,,Three-Way Match,Pending
INV003907,PO003907,S0190,2025-02-24,2025-03-07,2025-06-05,26121779.44,SGD,62.0,Paid,2025-06-04,Three-Way Match,Approved
INV003908,PO003908,S0135,2026-05-27,2026-06-14,2026-09-12,6511950.63,EUR,90.5,Paid,2026-09-08,Three-Way Match,Approved
INV003909,PO003909,S0176,2025-11-12,2025-11-29,2025-12-29,24188051.63,GBP,106.0,Paid,2025-12-26,Manual Review,Pending
INV003910,PO003910,S0224,2025-09-06,2025-09-18,2025-11-17,27996960.89,AUD,54.0,Overdue,,Manual Review,Approved
INV003911,PO003911,S0148,2025-08-05,2025-09-02,2025-10-17,20647051.28,AED,22.7,Paid,2025-10-07,Manual Review,Pending
INV003912,PO003912,S0207,2025-05-15,2025-06-01,2025-08-30,28393897.65,EUR,90.5,Pending,,Three-Way Match,Pending
INV003913,PO003913,S0129,2026-07-04,2026-07-28,2026-08-27,86141959.33,USD,83.5,Paid,2026-08-26,Manual Review,Approved
INV003914,PO003914,S0174,2026-01-18,2026-02-13,2026-05-14,48760296.0,SGD,62.0,Paid,2026-05-06,Three-Way Match,Pending
INV003915,PO003915,S0183,2026-05-08,2026-05-24,2026-06-23,4300400.19,USD,83.5,Overdue,,Three-Way Match,Pending
INV003916,PO003916,S0201,2026-07-18,2026-08-05,2026-11-03,6806893.33,EUR,90.5,Paid,2026-11-03,Manual Review,Approved
INV003917,PO003917,S0140,2025-06-20,2025-07-17,2025-08-31,80840455.87,JPY,0.56,Overdue,,Three-Way Match,Pending
INV003918,PO003918,S0207,2025-07-12,2025-07-30,2025-10-28,15648380.6,EUR,90.5,Paid,2025-10-22,Manual Review,Pending
INV003919,PO003919,S0174,2025-08-02,2025-09-04,2025-12-03,5521301.86,SGD,62.0,Pending,,Three-Way Match,Approved
INV003920,PO003920,S0191,2025-10-25,2025-11-02,2026-01-31,22776212.7,EUR,90.5,Partially Paid,,Three-Way Match,Approved
INV003921,PO003921,S0222,2025-02-07,2025-03-03,2025-05-02,5558714.11,AED,22.7,Pending,,Three-Way Match,Approved
INV003922,PO003922,S0138,2026-03-14,2026-04-11,2026-07-10,16698950.3,AUD,54.0,Paid,2026-07-01,Three-Way Match,Approved
INV003923,PO003923,S0187,2025-02-03,2025-02-22,2025-04-23,28718757.79,AED,22.7,Partially Paid,,Manual Review,Pending
INV003924,PO003924,S0207,2025-01-06,2025-01-24,2025-03-25,10149830.84,EUR,90.5,Paid,2025-03-23,Three-Way Match,Approved
INV003925,PO003925,S0213,2025-05-07,2025-05-19,2025-07-03,20796700.37,AED,22.7,Paid,2025-06-29,Three-Way Match,Pending
INV003926,PO003926,S0179,2026-02-24,2026-03-15,2026-04-14,60858194.15,GBP,106.0,Paid,2026-04-07,Three-Way Match,Pending
INV003927,PO003927,S0241,2026-04-25,2026-05-19,2026-07-03,48997808.44,CNY,11.6,Partially Paid,,Three-Way Match,Approved
INV003928,PO003928,S0189,2026-01-16,2026-02-04,2026-03-21,3596633.21,EUR,90.5,Paid,2026-03-16,Manual Review,Pending
INV003929,PO003929,S0145,2026-03-30,2026-04-16,2026-05-16,49850091.77,AED,22.7,Paid,2026-05-09,Three-Way Match,Approved
